Mã SV,Mã HP,Time slot
A940034060,V61120E1,18
A940034093,V61120E1,18
A940034163,V61120E1,18
A940034509,V61120E1,18
A940034587,V61120E1,18
A940035872,V61120E1,18
A940036075,Q3A201E1,18
A940036086,LK10GAE1,18
A940036259,Q3A201E1,18
A940036743,V61120E1,18
A940036765,V61120E1,18
A940036798,Q3A201E1,18
A940037429,R21206E1,18
A940037577,V61120E1,18
A940037599,V61120E1,18
A940037751,V61120E1,18
A940037773,V61120E1,18
A940038035,V61120E1,18
A940038253,V61120E1,18
A940038404,V61120E1,18
A940038541,V61120E1,18
A940038563,R21206E1,18
A940038677,V61120E1,18
A940041242,V7A105E1,18
A940042515,V61120E1,18
A940042685,V12127E1,18
A940042733,C12321E1,18
A940224384,V61120E1,18
A940919594,V7A105E1,18
A945169367,Q3A201E1,18
A945172035,V61120E1,18
A945202114,Q3A201E1,18
A945206042,Q3A201E1,18
A945270825,R21206E1,18
A945279493,R21206E1,18
A945301554,Q3A201E1,18
A945307992,Q3A201E1,18
A945330532,R21206E1,18
A945355166,Q3A201E1,18
A945384971,Q3A201E1,18
A945499057,Q3A201E1,18
A945625896,Q3A201E1,18
A945657484,V61120E1,18
A945699990,V7A105E1,18
A945780900,R21206E1,18
A945939760,R21206E1,18
A946155592,R21206E1,18
A946164192,V61120E1,18
A946415212,Q3A201E1,18
A946839267,Q3A201E1,18
A947201294,V61120E1,18
A948439823,V61120E1,18
B905229560,L13504E1,18
B916021012,L13504E1,18
B916152888,N1B410E1,18
B916181707,N1B410E1,18
B916203515,N1B410E1,18
B916206675,N1B410E1,18
B916231345,N1B410E1,18
B916291752,N1B410E1,18
B916330121,K1BCSTE1,18
B916350820,LK10GAE1,18
B916398800,N1B410E1,18
B916443199,N1B410E1,18
B916502522,N1B410E1,18
B917036503,N1B410E1,18
B917092576,K1BCSTE1,18
B917675483,N1B410E1,18
B920022971,L83122E1,18
B920052071,K1BCSTE1,18
B920065727,N1B410E1,18
B920066643,N1B410E1,18
B920071393,K1BCSTE1,18
B920092125,K1BCSTE1,18
B920092697,N1B410E1,18
B920095366,M1B373E1,18
B920098301,L13504E1,18
B920114210,L13504E1,18
B920115561,K1BCSTE1,18
B920121034,N1B410E1,18
B920130195,L13504E1,18
B920152245,L13504E1,18
B920155372,K1BCSTE1,18
B920163610,L13504E1,18
B920168040,N1B410E1,18
B920173240,L13504E1,18
B920179057,K1BCSTE1,18
B920183261,K1BCSTE1,18
B920186011,M1B373E1,18
B920188783,K1BCSTE1,18
B920198900,N1B410E1,18
B920211232,L13504E1,18
B920231724,K1BCSTE1,18
B920238608,L13504E1,18
B920238734,N1B410E1,18
B920240900,K1BCSTE1,18
B920244218,N1B410E1,18
B920245444,N1B410E1,18
B920247415,N1B410E1,18
B920251696,L13504E1,18
B920252556,L13504E1,18
B920260377,K1BCSTE1,18
B920262522,K1BCSTE1,18
B920263736,L13504E1,18
B920268672,N1B410E1,18
B920283332,M1B373E1,18
B920295438,K1BCSTE1,18
B920304992,L83122E1,18
B920306815,M1B373E1,18
B920307568,N1B410E1,18
B920318324,K1BCSTE1,18
B920323199,N1B410E1,18
B920347483,N1B410E1,18
B920347564,L13504E1,18
B920347586,N1B410E1,18
B920370621,L83122E1,18
B920374799,N1B410E1,18
B920378052,K1BCSTE1,18
B920379923,N1B410E1,18
B920386688,L13504E1,18
B920391970,N1B410E1,18
B920401431,N1B410E1,18
B920403479,N1B410E1,18
B920404409,K1BCSTE1,18
B920411186,L13504E1,18
B920413777,L13504E1,18
B920443730,L13504E1,18
B920444070,K1BCSTE1,18
B920449363,N1B410E1,18
B920533765,K1BCSTE1,18
B920537899,N1B410E1,18
B920560749,K1BCSTE1,18
B920587827,K1BCSTE1,18
B920630031,L13504E1,18
B920633685,N1B410E1,18
B920657681,L13504E1,18
B920672972,N1B410E1,18
B920750524,L13504E1,18
B920764406,N1B410E1,18
B920765436,L13504E1,18
B920768747,K1BCSTE1,18
B920770485,K1BCSTE1,18
B920791594,L83122E1,18
B920850260,L13504E1,18
B920853788,M1B373E1,18
B920855911,K1BCSTE1,18
B920865057,N1B410E1,18
B920874875,L13504E1,18
B920915983,N1B410E1,18
B920934630,N1B410E1,18
B920938199,N1B410E1,18
B920944097,L13504E1,18
B920994069,M1B373E1,18
B921006170,L13504E1,18
B921020453,L13504E1,18
B921066152,K1BCSTE1,18
B921085625,K1BCSTE1,18
B921130442,K1BCSTE1,18
B921137854,N1B410E1,18
B921152167,K1BCSTE1,18
B921163060,K1BCSTE1,18
B921175166,M1B373E1,18
B921190273,K1BCSTE1,18
B921210755,K1BCSTE1,18
B921258218,L13504E1,18
B921260727,K1BCSTE1,18
B921310974,L13504E1,18
B921373865,K1BCSTE1,18
B921388364,L13504E1,18
B921424949,N1B410E1,18
B921449643,N1B410E1,18
B921714264,K1BCSTE1,18
B921752093,L83122E1,18
B921758590,K1BCSTE1,18
B922168231,L13504E1,18
B922260292,K1BCSTE1,18
B922374980,N1B410E1,18
B922452358,N1B410E1,18
B922487501,N1B410E1,18
B922501508,N1B410E1,18
B922508792,L3B015E1,18
B922532236,K1BCSTE1,18
B922564248,N1B410E1,18
B922585210,L13504E1,18
B922692172,N1B410E1,18
B922804007,M1B373E1,18
B922854356,K1BCSTE1,18
B922859317,L13504E1,18
B922870127,K1BCSTE1,18
B922904341,M1B373E1,18
B922938003,M1B373E1,18
B923130851,M1B373E1,18
B923147125,K1BCSTE1,18
B923252887,N1B410E1,18
B923393951,L13504E1,18
B923421014,K1BCSTE1,18
B923524164,K1BCSTE1,18
B923548528,L13504E1,18
B926054257,M1B373E1,18
B926140343,L83122E1,18
B926159518,M1B373E1,18
B926490329,N1B410E1,18
B926515909,N1B410E1,18
B926567908,L13504E1,18
B926737202,L13504E1,18
B926844038,N1B410E1,18
B926939792,L13504E1,18
B926968851,N1B410E1,18
B927371940,M1B373E1,18
B928204711,L13504E1,18
B928204733,L13504E1,18
B928208122,L3B015E1,18
B928208166,L3B015E1,18
B928208188,L3B015E1,18
B928381621,N1B410E1,18
B930060811,L3B015E1,18
B930312651,N1B410E1,18
B930796507,V7A105E1,18
B935017407,M1B373E1,18
B935038192,L3B015E1,18
B935108923,N1B410E1,18
B935144460,M1B373E1,18
B935166842,M1B373E1,18
B935215922,L3B015E1,18
B935257276,L3B015E1,18
B935273003,M1B373E1,18
B935279186,L3B015E1,18
B935282223,LK10GAE1,18
B935293322,M1B373E1,18
B935293861,L3B015E1,18
B935301797,M1B373E1,18
B935340202,N1B410E1,18
B935344716,LK10GAE1,18
B935355882,M1B373E1,18
B935369904,L3B015E1,18
B935390702,N1B410E1,18
B935405246,L3B015E1,18
B935412613,R21206E1,18
B935429909,L3B015E1,18
B935439562,N1B410E1,18
B935464726,M1B373E1,18
B935511569,L3B015E1,18
B935512267,N1B410E1,18
B935523872,N1B410E1,18
B935523908,N1B410E1,18
B935557316,N1B410E1,18
B935566640,M1B373E1,18
B935570681,N1B410E1,18
B935606887,N1B410E1,18
B935622197,L3B015E1,18
B935635290,N1B410E1,18
B935672734,L3B015E1,18
B935675780,N1B410E1,18
B935727724,L3B015E1,18
B935768842,N1B410E1,18
B935813164,M1B373E1,18
B935824735,L3B015E1,18
B935875151,M1B373E1,18
B935892239,N1B410E1,18
B935938054,N1B410E1,18
B935968866,N1B410E1,18
B936016182,L3B015E1,18
B936051334,L3B015E1,18
B936087218,L3B015E1,18
B936203003,N1B410E1,18
B936235749,LK10GAE1,18
B936282905,N1B410E1,18
B936447102,N1B410E1,18
B936457754,N1B410E1,18
B936463412,N1B410E1,18
B936464501,L3B015E1,18
B936469551,M1B373E1,18
B936801119,N1B410E1,18
B936801876,Q3A201E1,18
B936870090,L3B015E1,18
B936870137,L3B015E1,18
B936983910,L3B015E1,18
B937105607,N1B410E1,18
B937208687,V7A105E1,18
B937211610,N1B410E1,18
B937419179,L31107E1,18
B937481372,N1B410E1,18
B937595163,L3B015E1,18
B937604720,L3B015E1,18
B938169288,M1B373E1,18
B938414487,L3B015E1,18
B938450522,N1B410E1,18
B938488215,L3B015E1,18
B938742911,N1B410E1,18
B938761819,N1B410E1,18
B939829994,K1BCSTE1,18
B939834563,K1BCSTE1,18
B939834585,K1BCSTE1,18
B939834699,L31107E1,18
B939834703,L3B015E1,18
B939834736,L31107E1,18
B939834747,L3B015E1,18
B939834806,L3B015E1,18
B939834862,N1B410E1,18
B939968020,N1B410E1,18
B940012644,V7A105E1,18
B940014084,L31107E1,18
B940014420,L31107E1,18
B940015704,V7A105E1,18
B940017269,L31107E1,18
B940017328,L31107E1,18
B940018037,R21206E1,18
B940018912,L31107E1,18
B940019023,R21206E1,18
B940019115,V61120E1,18
B940019218,R21206E1,18
B940020384,R21206E1,18
B940021233,L31107E1,18
B940023710,LK10GAE1,18
B940024083,LK10GAE1,18
B940025828,R21206E1,18
B940025862,L31107E1,18
B940025943,L31107E1,18
B940026490,R21206E1,18
B940026593,L31107E1,18
B940026607,R21206E1,18
B940027110,L31107E1,18
B940027305,L31107E1,18
B940027567,L31107E1,18
B940027903,L31107E1,18
B940028612,L31107E1,18
B940028933,L31107E1,18
B940029594,L31107E1,18
B940030110,L31107E1,18
B940030453,L31107E1,18
B940031151,L31107E1,18
B940031483,L31107E1,18
B940032055,L31107E1,18
B940032136,L31107E1,18
B940032228,R21206E1,18
B940032239,R21206E1,18
B940032848,L31107E1,18
B940032871,F311T1E1,18
B940032963,LK10GAE1,18
B940033476,L31107E1,18
B940033579,L31107E1,18
B940034174,L31107E1,18
B940034303,V7A105E1,18
B940034598,L31107E1,18
B940034738,L31107E1,18
B940034897,V61120E1,18
B940035159,L31107E1,18
B940036097,LK10GAE1,18
B940036237,L31107E1,18
B940036411,L31107E1,18
B940036754,L31107E1,18
B940036994,L31107E1,18
B940037463,L31107E1,18
B940037809,L31107E1,18
B940038172,LK10GAE1,18
B940038895,LK10GAE1,18
B940042652,L13504E1,18
B940042928,N1B410E1,18
B940042973,V61120E1,18
B940043028,L31107E1,18
B940043062,M1B373E1,18
B940043084,L13504E1,18
B940043110,L3B015E1,18
B940043143,M1B373E1,18
B940045217,K1BCSTE1,18
B940046258,N1B410E1,18
B940046270,N1B410E1,18
B940046328,L13504E1,18
B940046351,N1B410E1,18
B940046384,N1B410E1,18
B940046443,N1B410E1,18
B940046535,N1B410E1,18
B940046579,L13504E1,18
B940046616,N1B410E1,18
B940046720,V7A105E1,18
B940046775,N1B410E1,18
B940046948,N1B410E1,18
B940047129,N1B410E1,18
B940047370,L31107E1,18
B940047381,L31107E1,18
B940047417,L31107E1,18
B940047716,N1B410E1,18
B940048056,L31107E1,18
B940048067,N1B410E1,18
B940048137,N1B410E1,18
B940048159,N1B410E1,18
B940048193,L13504E1,18
B940048207,N1B410E1,18
B940048333,L13504E1,18
B940048355,K1BCSTE1,18
B940048377,N1B410E1,18
B940049330,N1B410E1,18
B940051171,L83122E1,18
D903334639,G52ALGE1,18
D916005366,B33548E1,18
D916482246,F311T1E1,18
D916502005,C12321E1,18
D920024687,L83122E1,18
D920030208,B33548E1,18
D920038879,F331S2E1,18
D920043024,B33548E1,18
D920043699,F331S2E1,18
D920053643,F331S2E1,18
D920056297,L83122E1,18
D920064029,B33548E1,18
D920064753,L83122E1,18
D920067064,F331S2E1,18
D920068326,F331S2E1,18
D920069769,B33548E1,18
D920072699,F331S2E1,18
D920073401,LK10GAE1,18
D920076963,F331S2E1,18
D920098127,B33548E1,18
D920104233,B33548E1,18
D920105229,F331S2E1,18
D920105230,G52ALGE1,18
D920106400,F331S2E1,18
D920115136,B33548E1,18
D920125353,B33548E1,18
D920131734,F331S2E1,18
D920133141,B33548E1,18
D920138799,F331S2E1,18
D920140574,G52ALGE1,18
D920151248,B33548E1,18
D920156759,F331S2E1,18
D920160572,F331S2E1,18
D920162185,L83122E1,18
D920170744,B33548E1,18
D920172221,F331S2E1,18
D920176920,B33548E1,18
D920177204,F331S2E1,18
D920178809,B33548E1,18
D920183412,F331S2E1,18
D920187155,D23360E1,18
D920189849,L83122E1,18
D920193053,F331S2E1,18
D920193503,B33548E1,18
D920197693,B33548E1,18
D920200731,F331S2E1,18
D920213454,B33548E1,18
D920221390,F331S2E1,18
D920224818,B33548E1,18
D920232053,F331S2E1,18
D920232293,F331S2E1,18
D920262669,B33548E1,18
D920269521,N1B410E1,18
D920279601,B33548E1,18
D920284568,B33548E1,18
D920285820,B33548E1,18
D920287684,B33548E1,18
D920289253,B33548E1,18
D920298956,B33548E1,18
D920299931,F311T1E1,18
D920300628,F331S2E1,18
D920301717,F331S2E1,18
D920307155,F331S2E1,18
D920319169,D23360E1,18
D920322169,F331S2E1,18
D920327511,B33548E1,18
D920332733,F331S2E1,18
D920333419,F331S2E1,18
D920335837,F331S2E1,18
D920341469,G52ALGE1,18
D920348228,F331S2E1,18
D920358157,B33548E1,18
D920358168,B33548E1,18
D920367850,F331S2E1,18
D920369201,B33548E1,18
D920371374,B33548E1,18
D920380767,B33548E1,18
D920385991,G52ALGE1,18
D920388028,F331S2E1,18
D920398898,F331S2E1,18
D920407396,F331S2E1,18
D920407673,B33548E1,18
D920409471,B33548E1,18
D920416170,F12I02E1,18
D920428782,B33548E1,18
D920445114,B33548E1,18
D920455467,B33548E1,18
D920475557,B33548E1,18
D920482371,N1B410E1,18
D920483091,B33548E1,18
D920489347,D23360E1,18
D920495186,F331S2E1,18
D920510076,B33548E1,18
D920527454,F331S2E1,18
D920535965,F331S2E1,18
D920545403,F331S2E1,18
D920556177,B33548E1,18
D920558492,B33548E1,18
D920561078,B33548E1,18
D920563186,B33548E1,18
D920587159,B33548E1,18
D920587643,B33548E1,18
D920588064,B33548E1,18
D920588983,B33548E1,18
D920590492,B33548E1,18
D920591824,B33548E1,18
D920617331,B33548E1,18
D920640890,B33548E1,18
D920643994,B33548E1,18
D920646124,B33548E1,18
D920682513,F331S2E1,18
D920683543,F331S2E1,18
D920699935,F331S2E1,18
D920701663,F331S2E1,18
D920703092,B33548E1,18
D920740499,B33548E1,18
D920741278,F331S2E1,18
D920748510,B33548E1,18
D920764749,B33548E1,18
D920773899,F331S2E1,18
D920777716,B33548E1,18
D920779536,G52ALGE1,18
D920787003,F331S2E1,18
D920796809,B33548E1,18
D920819496,F331S2E1,18
D920842748,B33548E1,18
D920849378,F331S2E1,18
D920861831,F331S2E1,18
D920870590,D23360E1,18
D920872815,F331S2E1,18
D920895870,D23360E1,18
D920924963,B33548E1,18
D920935903,B33548E1,18
D920935958,B33548E1,18
D920939510,B33548E1,18
D920947858,F331S2E1,18
D920954993,F331S2E1,18
D920960020,B33548E1,18
D920963973,F331S2E1,18
D920968473,F331S2E1,18
D920999411,F331S2E1,18
D921020154,F331S2E1,18
D921022228,B33548E1,18
D921043566,N1B410E1,18
D921054377,G52ALGE1,18
D921057769,F331S2E1,18
D921075590,B33548E1,18
D921086404,F331S2E1,18
D921087593,N1B410E1,18
D921104915,B33548E1,18
D921126906,B33548E1,18
D921129826,F331S2E1,18
D921132365,F331S2E1,18
D921137418,F331S2E1,18
D921186656,B33548E1,18
D921198110,B33548E1,18
D921198981,D23360E1,18
D921203562,B33548E1,18
D921251208,B33548E1,18
D921251219,B33548E1,18
D921417941,F331S2E1,18
D921430700,B33548E1,18
D921432140,F331S2E1,18
D921463591,B33548E1,18
D921472456,B33548E1,18
D921528362,B33548E1,18
D921530077,F331S2E1,18
D921575621,F331S2E1,18
D921580809,F331S2E1,18
D921587222,L83122E1,18
D921641959,B33548E1,18
D921666583,F331S2E1,18
D921707071,F331S2E1,18
D921728353,F331S2E1,18
D921807452,B33548E1,18
D921855132,F331S2E1,18
D921910176,F331S2E1,18
D921941240,D23360E1,18
D921944573,B33548E1,18
D922030248,B33548E1,18
D922038392,B33548E1,18
D922054129,B33548E1,18
D922099290,B33548E1,18
D922100884,B33548E1,18
D922168253,B33548E1,18
D922230859,F331S2E1,18
D922388932,D23360E1,18
D922411067,B33548E1,18
D922414839,B33548E1,18
D922434516,B33548E1,18
D922434790,B33548E1,18
D922434837,B33548E1,18
D922511792,F331S2E1,18
D922681914,F331S2E1,18
D922744736,B33548E1,18
D922786622,F331S2E1,18
D923242855,F331S2E1,18
D923339661,F331S2E1,18
D923527084,F331S2E1,18
D923736848,F331S2E1,18
D924623541,N1B410E1,18
D926070017,F331S2E1,18
D926124343,F12I02E1,18
D926139727,F331S2E1,18
D926145267,F331S2E1,18
D926230954,F331S2E1,18
D927156358,F331S2E1,18
D930091125,C12321E1,18
D930118628,C12321E1,18
D930240169,C12321E1,18
D930287186,F12I02E1,18
D930335823,C12321E1,18
D930442501,G52ALGE1,18
D931063826,C12321E1,18
D931957134,C12321E1,18
D932159443,G52ALGE1,18
D935011586,F12I02E1,18
D935025790,C12321E1,18
D935035582,G52ALGE1,18
D935063024,C12321E1,18
D935064973,F12I02E1,18
D935066737,F12I02E1,18
D935068476,F12I02E1,18
D935078143,F12I02E1,18
D935091245,C12321E1,18
D935099768,F12I02E1,18
D935105221,C12321E1,18
D935107731,C12321E1,18
D935113330,C52303E1,18
D935116146,F12I02E1,18
D935118667,C52303E1,18
D935121140,F12I02E1,18
D935122550,F12I02E1,18
D935125344,V7A105E1,18
D935130599,F12I02E1,18
D935130603,F12I02E1,18
D935135712,F12I02E1,18
D935149030,F12I02E1,18
D935154654,G52ALGE1,18
D935171499,F12I02E1,18
D935174375,G52ALGE1,18
D935182602,F12I02E1,18
D935184868,F12I02E1,18
D935193088,V7A105E1,18
D935197754,F12I02E1,18
D935200043,G52ALGE1,18
D935200870,C12321E1,18
D935209817,F12I02E1,18
D935213146,F12I02E1,18
D935213526,G52ALGE1,18
D935224821,C12321E1,18
D935228081,F12I02E1,18
D935236271,F12I02E1,18
D935237681,F12I02E1,18
D935239386,F12I02E1,18
D935241286,F12I02E1,18
D935250794,C12321E1,18
D935254024,C12321E1,18
D935259454,G52ALGE1,18
D935261594,F12I02E1,18
D935264218,F12I02E1,18
D935264920,C12321E1,18
D935279821,F12I02E1,18
D935291270,G52ALGE1,18
D935296976,C12321E1,18
D935308888,C12321E1,18
D935318957,F12I02E1,18
D935325184,N1B410E1,18
D935327937,C12321E1,18
D935331211,C12321E1,18
D935337268,N1B410E1,18
D935337419,G52ALGE1,18
D935341988,F12I02E1,18
D935345791,G52ALGE1,18
D935345827,G52ALGE1,18
D935347706,C12321E1,18
D935348633,F12I02E1,18
D935349179,G52ALGE1,18
D935349685,F12I02E1,18
D935350131,F12I02E1,18
D935351013,F12I02E1,18
D935358023,F12I02E1,18
D935359824,F12I02E1,18
D935361724,N1B410E1,18
D935391525,F12I02E1,18
D935393231,C12321E1,18
D935397675,F12I02E1,18
D935402957,F12I02E1,18
D935403116,G52ALGE1,18
D935409554,F12I02E1,18
D935411199,F12I02E1,18
D935415968,C12321E1,18
D935416839,G52ALGE1,18
D935418235,F12I02E1,18
D935421512,F12I02E1,18
D935423860,C12321E1,18
D935427639,C12321E1,18
D935427640,F12I02E1,18
D935440650,C12321E1,18
D935442931,F12I02E1,18
D935443569,C52303E1,18
D935451793,G52ALGE1,18
D935460175,F12I02E1,18
D935461127,F12I02E1,18
D935463280,F12I02E1,18
D935476349,G52ALGE1,18
D935479317,F12I02E1,18
D935492648,F12I02E1,18
D935497964,C12321E1,18
D935506727,F12I02E1,18
D935508396,F12I02E1,18
D935520468,C12321E1,18
D935524765,F12I02E1,18
D935529081,F12I02E1,18
D935530984,F12I02E1,18
D935534443,F12I02E1,18
D935535118,G52ALGE1,18
D935536090,F12I02E1,18
D935537503,F12I02E1,18
D935539758,F12I02E1,18
D935549768,F12I02E1,18
D935552964,L31107E1,18
D935563166,F12I02E1,18
D935625501,F12I02E1,18
D935644797,F12I02E1,18
D935651278,G52ALGE1,18
D935660030,F12I02E1,18
D935666412,F12I02E1,18
D935667202,F12I02E1,18
D935695021,F12I02E1,18
D935711974,C12321E1,18
D935716094,F12I02E1,18
D935725111,G52ALGE1,18
D935730746,F311T1E1,18
D935734607,G52ALGE1,18
D935748132,F12I02E1,18
D935755130,C12321E1,18
D935764062,F12I02E1,18
D935767708,F12I02E1,18
D935770524,F12I02E1,18
D935770535,F12I02E1,18
D935777257,F12I02E1,18
D935777327,G52ALGE1,18
D935778759,C12321E1,18
D935793659,F12I02E1,18
D935797853,G52ALGE1,18
D935807576,F12I02E1,18
D935820645,F12I02E1,18
D935845925,G52ALGE1,18
D935847985,G52ALGE1,18
D935859243,G52ALGE1,18
D935867802,F12I02E1,18
D935872817,F12I02E1,18
D935873043,F12I02E1,18
D935875449,F12I02E1,18
D935876594,G52ALGE1,18
D935885699,G52ALGE1,18
D935901335,F12I02E1,18
D935910108,F12I02E1,18
D935911297,F12I02E1,18
D935939888,G52ALGE1,18
D935940264,F12I02E1,18
D935943210,C12321E1,18
D935962945,G52ALGE1,18
D935983641,F12I02E1,18
D935984109,C52303E1,18
D935984796,F12I02E1,18
D935991657,F12I02E1,18
D935995390,C52303E1,18
D936005360,F12I02E1,18
D936021991,G52ALGE1,18
D936040811,C12321E1,18
D936052973,G52ALGE1,18
D936062905,G52ALGE1,18
D936080932,F12I02E1,18
D936082154,F12I02E1,18
D936097468,C12321E1,18
D936102658,F12I02E1,18
D936127802,G52ALGE1,18
D936129954,G52ALGE1,18
D936132161,C52303E1,18
D936150165,F12I02E1,18
D936151999,F12I02E1,18
D936156709,LK10GAE1,18
D936162906,F12I02E1,18
D936179029,G52ALGE1,18
D936196750,C12321E1,18
D936198536,G52ALGE1,18
D936242806,V7A105E1,18
D936250339,C12321E1,18
D936250867,G52ALGE1,18
D936254658,F311T1E1,18
D936262583,C12321E1,18
D936263627,F12I02E1,18
D936265078,C12321E1,18
D936268448,C52303E1,18
D936293576,F12I02E1,18
D936318008,C12321E1,18
D936353814,F12I02E1,18
D936361440,G52ALGE1,18
D936409487,F12I02E1,18
D936412214,F12I02E1,18
D936426794,F12I02E1,18
D936462345,C12321E1,18
D936463423,F12I02E1,18
D936519281,G52ALGE1,18
D936532822,F12I02E1,18
D936542832,F12I02E1,18
D936544098,C12321E1,18
D936544168,G52ALGE1,18
D936553584,C12321E1,18
D936582296,C12321E1,18
D936585448,G52ALGE1,18
D936594587,F12I02E1,18
D936595274,F12I02E1,18
D936687845,F12I02E1,18
D936723981,F12I02E1,18
D936727565,F12I02E1,18
D936736914,C12321E1,18
D936745606,G52ALGE1,18
D936804109,C52303E1,18
D936818036,F12I02E1,18
D936857068,G52ALGE1,18
D936859394,F12I02E1,18
D936870425,C12321E1,18
D936872164,G52ALGE1,18
D936881111,C52303E1,18
D936925862,LK10GAE1,18
D936950543,C52303E1,18
D936951621,C12321E1,18
D936975834,C12321E1,18
D936975856,F12I02E1,18
D937064348,C12321E1,18
D937065116,G52ALGE1,18
D937077245,F12I02E1,18
D937098309,C12321E1,18
D937145485,G52ALGE1,18
D937164718,C52303E1,18
D937265211,F12I02E1,18
D937275069,C12321E1,18
D937296020,G52ALGE1,18
D937347986,F12I02E1,18
D937382493,C12321E1,18
D937395839,G52ALGE1,18
D937435146,F12I02E1,18
D937476253,G52ALGE1,18
D937481291,G52ALGE1,18
D937506103,F311T1E1,18
D937555581,C12321E1,18
D937572142,F12I02E1,18
D937602782,C12321E1,18
D937860968,C12321E1,18
D937924318,N1B410E1,18
D938023669,G52ALGE1,18
D938027472,C12321E1,18
D938028136,F12I02E1,18
D938030173,F12I02E1,18
D938120692,C12321E1,18
D938134747,C12321E1,18
D938455402,G52ALGE1,18
D938475363,C12321E1,18
D938540155,G52ALGE1,18
D938686110,C12321E1,18
D938833220,C12321E1,18
D938902478,C12321E1,18
D939833016,C12321E1,18
D939833120,C12321E1,18
D939833212,G52ALGE1,18
D939969670,C12321E1,18
D939969784,F12I02E1,18
D940011588,F311T1E1,18
D940011692,V7A105E1,18
D940011854,F311T1E1,18
D940011887,F311T1E1,18
D940011902,F311T1E1,18
D940012345,F311T1E1,18
D940012828,F311T1E1,18
D940012998,F311T1E1,18
D940013032,F311T1E1,18
D940013098,F311T1E1,18
D940013571,F311T1E1,18
D940013984,F311T1E1,18
D940014305,F311T1E1,18
D940014501,F311T1E1,18
D940014545,F311T1E1,18
D940014590,F311T1E1,18
D940014659,F311T1E1,18
D940014729,F311T1E1,18
D940014774,F311T1E1,18
D940014888,F311T1E1,18
D940015564,F311T1E1,18
D940015678,F311T1E1,18
D940015690,F311T1E1,18
D940015885,F311T1E1,18
D940015896,F311T1E1,18
D940015911,F311T1E1,18
D940015988,F311T1E1,18
D940016387,F311T1E1,18
D940016505,F311T1E1,18
D940016516,F311T1E1,18
D940016723,F311T1E1,18
D940016767,F311T1E1,18
D940017085,F311T1E1,18
D940017188,F311T1E1,18
D940017384,F311T1E1,18
D940017410,F311T1E1,18
D940017487,F311T1E1,18
D940017524,F311T1E1,18
D940017742,F311T1E1,18
D940017801,F311T1E1,18
D940017845,F311T1E1,18
D940017982,F311T1E1,18
D940018071,F311T1E1,18
D940018288,F311T1E1,18
D940018406,F311T1E1,18
D940018428,F311T1E1,18
D940018473,F311T1E1,18
D940018484,F311T1E1,18
D940018495,F311T1E1,18
D940018521,F311T1E1,18
D940018808,F311T1E1,18
D940018820,F311T1E1,18
D940018989,F311T1E1,18
D940019045,F311T1E1,18
D940019241,LK10GAE1,18
D940019377,F311T1E1,18
D940019436,F311T1E1,18
D940019469,F311T1E1,18
D940019551,F311T1E1,18
D940019654,F311T1E1,18
D940019757,F311T1E1,18
D940019920,F311T1E1,18
D940020096,F311T1E1,18
D940020122,F311T1E1,18
D940020281,F311T1E1,18
D940020317,F311T1E1,18
D940020362,F311T1E1,18
D940020409,F311T1E1,18
D940020410,F311T1E1,18
D940020476,F311T1E1,18
D940020535,F311T1E1,18
D940020638,F311T1E1,18
D940020797,F311T1E1,18
D940020971,F311T1E1,18
D940021347,F311T1E1,18
D940021521,F311T1E1,18
D940021602,F311T1E1,18
D940021886,F311T1E1,18
D940021901,F311T1E1,18
D940022023,F311T1E1,18
D940022193,F311T1E1,18
D940022322,F311T1E1,18
D940022355,F311T1E1,18
D940022458,F311T1E1,18
D940022609,F311T1E1,18
D940022997,F311T1E1,18
D940023400,F311T1E1,18
D940023569,F311T1E1,18
D940023592,F311T1E1,18
D940023617,F311T1E1,18
D940023743,F311T1E1,18
D940023787,F311T1E1,18
D940023802,F311T1E1,18
D940024005,F311T1E1,18
D940024315,F311T1E1,18
D940024348,F311T1E1,18
D940024359,F311T1E1,18
D940024692,F311T1E1,18
D940024717,F311T1E1,18
D940024887,F311T1E1,18
D940024898,F311T1E1,18
D940024946,F311T1E1,18
D940025286,F311T1E1,18
D940025389,F311T1E1,18
D940025390,L31107E1,18
D940025507,F311T1E1,18
D940025839,F311T1E1,18
D940026102,F311T1E1,18
D940026386,F311T1E1,18
D940026401,F311T1E1,18
D940026478,F311T1E1,18
D940026629,F311T1E1,18
D940026696,F311T1E1,18
D940026700,F311T1E1,18
D940026711,F311T1E1,18
D940026744,F311T1E1,18
D940026973,F311T1E1,18
D940027040,F311T1E1,18
D940027095,F311T1E1,18
D940027109,F311T1E1,18
D940027291,F311T1E1,18
D940027442,F311T1E1,18
D940027453,F311T1E1,18
D940027855,F311T1E1,18
D940027936,F311T1E1,18
D940028036,F311T1E1,18
D940028140,F311T1E1,18
D940028368,F311T1E1,18
D940028449,F311T1E1,18
D940028461,F311T1E1,18
D940028494,F311T1E1,18
